endTime,artistName,trackName,msPlayed
2024-10-05 02:11,Anthony de la Torre,Trust Fall,278
2024-10-05 02:11,Sounds of Isha,Neelambari Live - Live,371
2024-10-05 02:11,Papon,Tera Mera,487
2024-10-05 02:11,Sonu Nigam,Pal Pal Har Pal,301
2024-10-05 02:11,Sachin-Jigar,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",557
2024-10-05 02:11,Gautam Kale,Jiyara,696
2024-10-05 02:11,Akanksha Bhandari,Betahasha,394
2024-10-05 02:11,Humbear,Favorite Place,417
2024-10-05 02:11,Yasser Desai,Mann Jogiya,208
2024-10-05 02:11,Anand Bhaskar Collective,Malhar,348
2024-10-05 02:11,Salim–Sulaiman,Shine On Me,534
2024-10-05 02:11,Anurag Saikia,Aise Kyun,394
2024-10-05 02:11,Aditya A,Heeriye,464
2024-10-05 02:11,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,325
2024-10-05 02:11,Aditya Gadhvi,Sar Sar Ke,278
2024-10-05 02:11,Asees Kaur,Ve Kamleya - Asees Version,417
2024-10-05 02:11,Sanjay Leela Bhansali,"Sakal Ban (From ""Heeramandi"") - Original",859
2024-10-05 02:11,Jigardan Gadhavi,Tari Madh Mithi Madh Mithi Vaate,232
2024-10-05 02:11,Pritam,"Abhi Na Jao Chhod Kar - Film Version 2 (From ""Rocky Aur Rani Kii Prem Kahaani"")",719
2024-10-05 02:11,Chirag Katti,Lat Ulajhi - Instrumental,580
2024-10-05 02:11,Aditya A,Chaand Baaliyan - On Sitar,835
2024-10-05 02:11,Amit Trivedi,Nazdeekiyaan,371
2024-10-05 02:11,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",464
2024-10-05 02:11,Pritam,Radha,464
2024-10-05 02:11,Samira Koppikar,Bairaagi,325
2024-10-05 02:11,Amit Trivedi,Zidd,394
2024-10-05 02:11,Sunidhi Chauhan,Lae Dooba,743
2024-10-05 02:11,Mohit Lalwani,Tum Hi Tum (Radha Krishna) - Reprise Version,232
2024-10-05 02:11,Taylor Swift,You Belong With Me,139
2024-10-05 02:14,Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",208133
2024-10-05 02:18,Kaavish,Nindiya Re (Studio Version),225646
2024-10-05 02:18,Amit Trivedi,Hu Ba Hu,13434
2024-10-05 02:18,Sachin-Jigar,Saiba,859
2024-10-05 02:18,Sachin-Jigar,Bhuli Gaya,1160
2024-10-05 02:22,Sachin-Jigar,Saiba,255000
2024-10-05 02:27,Sachin-Jigar,Bhuli Gaya,289075
2024-10-05 02:31,Sachin-Jigar,Aav Ashaadi,220500
2024-10-05 02:37,Gaurav Chatterji,"Kaise Ab Kahein - From ""Gutar Gu""",1555
2024-10-05 02:37,Divya Kumar,"Khune Thi Khune Thi - From ""Aum Mangalam Singlem""",557
2024-10-05 02:37,Sachin Sanghvi,Unplugged - Chaand Ne Kaho,859
2024-10-05 02:37,Sohail Sen,Achutam Keshavam,812
2024-10-05 02:37,Naseebo Lal,Tu Jhoom,238455
2024-10-05 02:37,Arijit Singh,Taake Jhanke,859
2024-10-05 02:37,Divya Kumar,"Khune Thi Khune Thi - Symphony Version - From ""Aum Mangalam Singlem""",626
2024-10-05 02:37,Amit Trivedi,LAAGNI,1044
2024-10-05 02:37,Vishal Mishra,"Teri Hogaiyaan - From ""Broken But Beautiful Season 2""",301
2024-10-05 02:37,Niren Bhatt,"Saavariya - From ""Aum Mangalam Singlem""",5178
2024-10-05 02:37,Amit Trivedi,Beautiful,1068
2024-10-05 02:37,Neeraj Shridhar,Tum Hi Ho Bandhu,1393
2024-10-05 02:37,Niren Bhatt,"Sahiyar (Female Version) - From ""Aum Mangalam Singlem""",557
2024-10-05 02:37,Niren Bhatt,"Sahiyar - From ""Aum Mangalam Singlem""",603
2024-10-05 02:37,Niren Bhatt,"Saavariya (Marriage Version) - From ""Aum Mangalam Singlem""",417
2024-10-05 02:37,The Anirudh Varma Collective,Mausam,650
2024-10-05 02:42,Sohail Sen,Achutam Keshavam,274416
2024-10-05 02:46,Sachin Sanghvi,Unplugged - Chaand Ne Kaho,228572
2024-10-05 02:49,Kshitij Anand,Perfect - Hindi Version,179475
2024-10-05 02:52,Francis Flo,Another Day,2930
2024-10-05 02:52,Shuja Haider,Kahaniyaan (Teri Meri Kahaniyaan),227888
2024-10-05 02:53,Asha Bhosle,Abhi Na Jao Chhod Kar,7909
2024-10-05 04:41,Vaishali Made,"Madanmanjiri - From ""Phullwanti""",348800
2024-10-05 19:45,Auðura,Orange Sky,128997
2024-10-05 19:47,Antonio Roberto,Entropy,122938
2024-10-05 19:49,Theo Ember,Tightrope,119730
2024-10-05 19:51,Portal Plan,A Secret Spot,136972
2024-10-05 19:54,BBG's,Tell A Story,159853
2024-10-05 19:56,Atlas,Molesk,136907
2024-10-05 19:58,Louaminé,Lunar Rainbow,147931
2024-10-05 20:01,Halcyon,Meadows,173619
2024-10-06 06:28,Francis Flo,Another Day,96741
2024-10-06 20:39,Sachin Sanghvi,Unplugged - Chaand Ne Kaho,3653
2024-10-06 20:39,Sohail Sen,Achutam Keshavam,274416
2024-10-06 20:39,Yasser Desai,Kadi Re Kadi - From “Udan Chhoo”,952
2024-10-06 20:39,Kshitij Anand,Perfect - Hindi Version,1044
2024-10-06 20:39,Shuja Haider,Kahaniyaan (Teri Meri Kahaniyaan),882
2024-10-06 20:39,Asha Bhosle,Abhi Na Jao Chhod Kar,789
2024-10-06 20:39,Neeti Mohan,"Tu Hain Toh - Neeti Mohan Version (From ""Mr. And Mrs. Mahi"")",1091
2024-10-06 21:22,Prateek Kuhad,Kasoor,1091
2024-10-06 21:22,Ram Sampath,"Sajni (From ""Laapataa Ladies"")",882
2024-10-06 21:22,Vaishali Made,"Madanmanjiri - From ""Phullwanti""",246990
2024-10-06 21:22,Sachin-Jigar,"Mere Mehboob (From ""Vicky Vidya Ka Woh Wala Video"")",0
2024-10-06 21:22,Ishani Dave,Bol Valam Na,510
2024-10-06 21:22,Vishal Mishra,Aaj Bhi 2,278
2024-10-06 21:33,Prateek Kuhad,Kasoor,197549
2024-10-06 21:34,Akashdeep Sengupta,"Dil Se Dil Tak (From ""Bawaal"")",1346
2024-10-06 21:34,Dhvani Bhanushali,Sehra,1230
2024-10-06 21:34,Sohail Sen,Haan Ke Haan,2647
2024-10-06 21:34,Ashu Shukla,Har Ek Pal,11215
2024-10-06 21:34,Jigar Saraiya,Dariyo,1462
2024-10-06 21:34,Falak Shabbir,Mera Mann Kehne Laga,1439
2024-10-06 21:34,Salim–Sulaiman,O Re Piya - Lofi Mix,882
2024-10-06 21:34,Sachin-Jigar,"Tum Jo Mile Ho (From ""Vicky Vidya Ka Woh Wala Video"")",835
2024-10-06 21:34,Rekha Bhardwaj,Mileya Mileya,1671
2024-10-06 21:34,Jigardan Gadhvi,Chaand Ne Kaho,2089
2024-10-06 21:34,Sachin-Jigar,Dhun Laagi (Sad Version),4435
2024-10-06 21:34,Umesh Barot,Manda Lidha Mohi Raj - Saiyar Mori Re,1091
2024-10-06 21:34,Ishani Dave,Bol Valam Na,19173
2024-10-06 21:34,Vratini Ghadge,Mitthi Madhuri,1277
2024-10-06 21:34,Ashu Shukla,Phir Se Shuru,1509
2024-10-06 21:34,Vismay Patel,Pal Behta Jaaye,1695
2024-10-06 22:19,Umesh Barot,Manda Lidha Mohi Raj - Saiyar Mori Re,161843
2024-10-07 00:18,Umesh Barot,Manda Lidha Mohi Raj - Saiyar Mori Re,164347
2024-10-07 00:20,Jigar Saraiya,Dariyo,121802
2024-10-07 00:20,Anurag Saikia,Aise Kyun,975
2024-10-07 00:20,Sachin-Jigar,"Khoobsurat (From ""Stree 2"")",2810
2024-10-07 00:24,Priya Saraiya,RANG MORLA - Vaarso Season 1,253670
2024-10-07 00:31,Monali Thakur,Sawaar Loon,254699
2024-10-07 00:34,Mansheel Gujral,"Channa Ve - From ""Bhoot - Part One: The Haunted Ship""",211578
2024-10-07 00:37,Sachin-Jigar,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",1811
2024-10-07 00:37,Anuv Jain,Mazaak,150575
2024-10-07 00:41,Madhubanti Bagchi,Vairaagi,241296
2024-10-07 00:44,Twin Strings,Khabar,218636
2024-10-07 00:49,Alyssa Mendonsa,Khaabon Ke Parinday,251704
2024-10-07 00:50,Darshan Raval,Ek Tarfa,68887
2024-10-07 00:55,Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",132158
2024-10-07 00:56,Sachin-Jigar,Vhalam Aavo Ne (Sad Version) - Male version,104998
2024-10-07 01:00,Arko,Nazm Nazm,226941
2024-10-07 01:03,Taaruk Raina,Kho Gaye,1021
2024-10-07 01:03,Anuv Jain,Mishri,1253
2024-10-07 01:03,Jasleen Royal,Mann Melo,192177
2024-10-07 01:05,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,743
2024-10-07 01:09,Sachin-Jigar,Saiba,249939
2024-10-07 01:18,Gaurav Chatterji,"Kaise Ab Kahein - From ""Gutar Gu""",696
2024-10-07 01:18,Naseebo Lal,Tu Jhoom,1369
2024-10-07 01:18,Arijit Singh,Taake Jhanke,626
2024-10-07 01:18,Amit Trivedi,LAAGNI,580
2024-10-07 01:18,Vishal Mishra,"Teri Hogaiyaan - From ""Broken But Beautiful Season 2""",534
2024-10-07 01:18,Sachin-Jigar,Bhuli Gaya,283469
2024-10-07 01:18,Amit Trivedi,Beautiful,580
2024-10-07 01:18,Neeraj Shridhar,Tum Hi Ho Bandhu,998
2024-10-07 01:18,Sachin-Jigar,Aav Ashaadi,580
2024-10-07 14:34,Arijit Singh,Taake Jhanke,116076
2024-10-07 14:51,Chintan Trivedi,Jai Aadhyashakti,729920
2024-10-07 17:56,Vaishali Made,"Madanmanjiri - From ""Phullwanti""",3529
2024-10-07 17:56,Rishab Rikhiram Sharma,Tilak Kamod,110341
2024-10-07 18:01,Sohail Sen,Achutam Keshavam,267866
2024-10-07 22:33,Sachin Sanghvi,Unplugged - Chaand Ne Kaho,224663
2024-10-07 22:33,Kshitij Anand,Perfect - Hindi Version,1044
2024-10-07 22:33,Shuja Haider,Kahaniyaan (Teri Meri Kahaniyaan),1160
2024-10-07 22:33,Asha Bhosle,Abhi Na Jao Chhod Kar,1253
2024-10-07 22:36,Yasser Desai,Kadi Re Kadi - From “Udan Chhoo”,212126
2024-10-07 22:36,Neeti Mohan,"Tu Hain Toh - Neeti Mohan Version (From ""Mr. And Mrs. Mahi"")",5084
2024-10-07 22:40,Dhvani Bhanushali,Sehra,1532
2024-10-07 22:40,Sohail Sen,Haan Ke Haan,1393
2024-10-07 22:40,Amit Trivedi,Madhubala,2136
2024-10-07 22:40,Kinjal Dave,Vichudo,162
2024-10-07 22:40,Vaishali Made,"Madanmanjiri - From ""Phullwanti""",227950
2024-10-07 22:40,Sachin-Jigar,"Mere Mehboob (From ""Vicky Vidya Ka Woh Wala Video"")",1044
2024-10-07 22:40,Ishani Dave,Bol Valam Na,812
2024-10-07 22:40,Anuv Jain,Mazaak,952
2024-10-07 22:40,Vishal Mishra,Aaj Bhi 2,1718
2024-10-07 22:41,Akashdeep Sengupta,"Dil Se Dil Tak (From ""Bawaal"")",835
2024-10-07 22:41,Falak Shabbir,Mera Mann Kehne Laga,975
2024-10-07 22:41,Sachin-Jigar,"Tum Jo Mile Ho (From ""Vicky Vidya Ka Woh Wala Video"")",4690
2024-10-07 22:41,Rekha Bhardwaj,Mileya Mileya,1578
2024-10-07 22:41,Vratini Ghadge,Mitthi Madhuri,1950
2024-10-07 22:41,Monali Thakur,Sawaar Loon,719
2024-10-07 22:43,Rekha Bhardwaj,Mileya Mileya,1184
2024-10-07 22:43,Vratini Ghadge,Mitthi Madhuri,152392
2024-10-07 22:48,Sachin-Jigar,Dhun Laagi,268814
2024-10-07 22:50,Salim–Sulaiman,O Re Piya - Lofi Mix,6793
2024-10-07 22:50,Kshitij Anand,Until I Found You - Hindi Version,145530
2024-10-07 22:50,Jigardan Gadhvi,Chaand Ne Kaho,1021
2024-10-07 22:53,Jigar Saraiya,Dariyo,835
2024-10-07 22:53,Anurag Saikia,Aise Kyun,1068
2024-10-07 22:53,Mansheel Gujral,"Channa Ve - From ""Bhoot - Part One: The Haunted Ship""",1486
2024-10-07 22:53,Umesh Barot,Manda Lidha Mohi Raj - Saiyar Mori Re,159799
2024-10-07 22:53,Darshan Raval,Ek Tarfa,2600
2024-10-07 22:53,Amit Trivedi,Main Lad Lunga,3831
2024-10-07 22:53,Priya Saraiya,RANG MORLA - Vaarso Season 1,1904
2024-10-07 22:53,Alyssa Mendonsa,Khaabon Ke Parinday,1880
2024-10-07 22:53,Arko,Nazm Nazm,789
2024-10-07 22:53,Jasleen Royal,Mann Melo,1323
2024-10-07 22:53,Sachin-Jigar,Vhalam Aavo Ne (Sad Version) - Male version,835
2024-10-07 22:53,Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",1346
2024-10-07 22:53,Sachin-Jigar,"Khoobsurat (From ""Stree 2"")",1695
2024-10-07 22:55,Sachin-Jigar,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",928
2024-10-07 22:55,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,3738
2024-10-07 22:55,Madhubanti Bagchi,Vairaagi,1416
2024-10-07 22:55,Aamir Mir,Khune Thi Khune Thi Acoustic,116099
2024-10-07 22:59,Aditya Gadhvi,Pankhi Re,230760
2024-10-08 02:21,Pritam,Tujhko Jo Paaya,1346
2024-10-08 02:21,Arko,Meherbani,12758
2024-10-08 02:23,Rito Riba,Heer Ranjha,952
2024-10-08 02:23,Sachin-Jigar,"Tumhare Hi Rahenge Hum (From ""Stree 2"")",146008
2024-10-08 02:24,Kaavish,Nindiya Re (Studio Version),1416
2024-10-08 02:24,Armaan Malik,Sau Aasmaan,2391
2024-10-08 02:24,The Local Train,Dil Mere,859
2024-10-08 02:24,Iqlipse Nova,Mera Safar,789
2024-10-08 02:24,Twin Strings,Baat Itni Si Hai - Unplugged,2995
2024-10-08 02:24,Jubin Nautiyal,"Gazab Ka Hai Din (From ""Dil Juunglee"")",1532
2024-10-08 02:24,Arjun Kanungo,Zara Zara - MTV Unwind,812
2024-10-08 02:24,Amit Trivedi,Naina Da Kya Kasoor,1021
2024-10-08 02:24,Aditya Gadhvi,Mahahetvali,882
2024-10-08 02:24,Sachin Sanghvi,Rangreza,1346
2024-10-08 02:24,Amit Trivedi,Love You Zindagi,1230
2024-10-08 02:24,Rashid Ali,Kabhi Kabhi Aditi,1091
2024-10-08 02:24,Gulraj Singh,Pakeezah,1091
2024-10-08 02:24,Vishal-Shekhar,Tera Rastaa Chhodoon Na,3274
2024-10-08 02:24,Sachin-Jigar,"Aayi Nai (From ""Stree 2"")",766
2024-10-08 02:24,Jasleen Royal,Assi Sajna,1207
2024-10-08 02:24,Sachin-Jigar,Dhun Laagi (Sad Version),1718
2024-10-08 02:24,Sachet Tandon,Maiyya Mainu,998
2024-10-08 02:24,Mohammad Faiz,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",1044
2024-10-08 02:24,Anuv Jain,Baarishein,998
2024-10-08 02:24,Anuv Jain,Mishri,1462
2024-10-08 02:24,Salim Merchant,Aye Khuda,1044
2024-10-08 02:24,Anu Malik,Moh Moh Ke Dhaage (Female),1393
2024-10-08 02:24,Anuv Jain,Maula,1486
2024-10-08 02:24,KSW,Tum Mile - Lofi Flip,1114
2024-10-08 02:24,Sachin-Jigar,"Aaj Ki Raat (From ""Stree 2"")",2693
2024-10-08 02:24,Rito Riba,Heer Ranjha (Reprise),1277
2024-10-08 02:24,Sachin-Jigar,"Afeemi (From ""Meri Pyaari Bindu "")",1114
2024-10-08 02:24,Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",232
2024-10-08 02:24,Amit Trivedi,Sham,1160
2024-10-08 02:24,Sunidhi Chauhan,Lae Dooba,928
2024-10-08 02:24,Sachin-Jigar,"CHUMMA (From ""Vicky Vidya Ka Woh Wala Video"")",1091
2024-10-08 02:24,Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",3088
2024-10-08 02:24,Arko Pravo Mukherjee,Dil Nawaziyaan,1207
2024-10-08 02:24,Lucky Ali,O Sanam,812
2024-10-08 02:28,KSW,Tum Mile - Lofi Flip,239165
2024-10-08 02:28,Amit Trivedi,Sham,2159
2024-10-08 14:25,Lucky Ali,Safarnama,93112
2024-10-08 23:36,Chintan Trivedi,Jai Aadhyashakti,801901
2024-10-08 23:43,Sachin Sanghvi,Rangreza,382466
2024-10-08 23:43,Aditya Gadhvi,Pankhi Re,1950
2024-10-08 23:43,Dhaval Kothari,Ranglo,2577
2024-10-08 23:43,Amit Trivedi,Madhubala - Reprise,1671
2024-10-08 23:47,Vishal Dadlani,Masta,1393
2024-10-08 23:47,Amit Trivedi,Love You Zindagi,1718
2024-10-08 23:47,Aditya Gadhvi,Pankhi Re,1021
2024-10-08 23:47,Sounds of Isha,Bhairavi Vandana,719
2024-10-08 23:47,Shreya Ghoshal,Yeh Aaina,1253
2024-10-08 23:47,Sachin-Jigar,Dhun Laagi,1068
2024-10-08 23:47,Arijit Singh,Laal Ishq,835
2024-10-08 23:47,Vishal Dadlani,"Kudi Nu Nachne De (From ""Angrezi Medium"")",1160
2024-10-08 23:47,Amit Trivedi,Lagan Laagi Re,1230
2024-10-08 23:47,Abhijeet Srivastava,Phisal Jaa Tu,1184
2024-10-08 23:47,Dhaval Kothari,Ranglo,241093
2024-10-08 23:47,Amit Trivedi,English Vinglis - Male Vocals,1044
2024-10-08 23:47,Shashi Suman,Albela Sajan,1184
2024-10-08 23:47,Sachin-Jigar,Vhalam Aavo Ne,952
2024-10-08 23:53,Jagjit Singh,Hoshwalon Ko Khabar Kya,1393
2024-10-08 23:53,Amit Trivedi,"Iktara (From ""Wake Up Sid"")",2089
2024-10-08 23:53,Amit Trivedi,Radhe (From Songs of Faith),1509
2024-10-08 23:53,Altamash Faridi,Aashiq Tera,998
2024-10-08 23:53,Pritam,"Woh Din (From ""Chhichhore"")",309336
2024-10-08 23:53,A.R. Rahman,Tere Bina,4202
2024-10-08 23:53,A.R. Rahman,Banarasiya,789
2024-10-08 23:53,A.R. Rahman,Tum Tak,1439
2024-10-08 23:53,Sounds of Isha,Mor Bani Thanghat Kare / Aum Namah Shivaya / Navrat Naveli - Live,1137
2024-10-08 23:53,Osman Mir,Mor Bani Thanghat Kare,998
2024-10-08 23:53,Sachin-Jigar,Gulabi,3482
2024-10-08 23:53,A.R. Rahman,Ay Hairathe,1369
2024-10-08 23:56,Ashu Shukla,Har Ek Pal,1044
2024-10-08 23:56,Shankar-Ehsaan-Loy,O Rangrez,1021
2024-10-08 23:56,Amit Trivedi,Madhubala,3274
2024-10-08 23:56,Roop Kumar Rathod,Aaj Jaane Ki Zid Na Karo,766
2024-10-08 23:56,Pritam,Ale,719
2024-10-08 23:56,Pritam,Tujhe Sochta Hoon,928
2024-10-08 23:56,Nihira Joshi Deshpande,Rang Laagyo,1044
2024-10-08 23:56,Jasleen Royal,Sang Rahiyo,5735
2024-10-08 23:56,A.R. Rahman,Tu Hai,1277
2024-10-08 23:56,Kanishk Seth,"Rangisari (From ""Jugjugg Jeeyo"")",1160
2024-10-08 23:56,Shankar-Ehsaan-Loy,Dhara Hogi,232
2024-10-08 23:56,Richa Sharma,Holi (Manganiyars & Langa's Folk Song),975
2024-10-08 23:56,A.R. Rahman,Sunn Bhavara,2856
2024-10-08 23:56,Sunidhi Chauhan,Bhage Re Mann,719
2024-10-08 23:56,Swanand Kirkire,Chiraiyya,696
2024-10-08 23:56,Pritam,Tu Hi Haqeeqat,905
2024-10-08 23:56,Zac Efron,Rewrite The Stars,1811
2024-10-08 23:56,Mame Khan,Chaudhary,998
2024-10-08 23:56,Jonita Gandhi,Piya Tose Naina Laage Re Unplugged,835
2024-10-08 23:56,Pritam,Rab Ka Shukrana,696
2024-10-08 23:56,Dikshant,Aankhon Se Batana,812
2024-10-08 23:56,Vishal-Shekhar,Ishq Sufiyana (Female),1416
2024-10-08 23:56,Jasleen Royal,"Koi Mane Prem Shikhvado (From ""Gajab Thai Gayo"")",1160
2024-10-08 23:56,Anu Malik,Moh Moh Ke Dhaage (Female),1509
2024-10-08 23:56,Shankar-Ehsaan-Loy,Padharo Maare Des,835
2024-10-08 23:56,Pritam,Tu Hi Mera,1253
2024-10-08 23:56,Arijit Singh,Tu Chale,1137
2024-10-08 23:56,Jubin Nautiyal,Humnava Mere,998
2024-10-08 23:56,Amar Khandha,Kaanha Re Kaanha,1323
2024-10-08 23:56,Sachin-Jigar,"Afeemi (From ""Meri Pyaari Bindu "")",626
2024-10-08 23:56,Parthiv Gohil,Aasmani,1021
2024-10-08 23:56,Bhavesh Ahir,Rang Morla,5131
2024-10-08 23:56,Pritam,Mere Bina,975
2024-10-08 23:56,Dream Note,Waqt Ki Baatein,743
2024-10-08 23:56,Sachin-Jigar,Meet,998
2024-10-08 23:56,Jasleen Royal,Teri Dastaan,719
2024-10-08 23:56,Jasleen Royal,Raatein,1044
2024-10-08 23:56,Vishal-Shekhar,Ishq Sufiyana (Male),998
2024-10-08 23:56,Meet Bros.,Befikra,975
2024-10-08 23:56,Dominique Cerejo,Sooraj Ki Baahon Mein,1207
2024-10-08 23:57,Jigardan Gadhavi,Mane Tu Mali Gai,2554
2024-10-08 23:57,Anthony de la Torre,Trust Fall,7476
2024-10-08 23:57,Vishal Chandrashekhar,Aise Dhale Raat Re,673
2024-10-08 23:57,Sounds of Isha,Neelambari Live - Live,882
2024-10-08 23:57,Papon,Tera Mera,3181
2024-10-08 23:57,Sonu Nigam,Pal Pal Har Pal,743
2024-10-08 23:57,Ajit Kale,Tere Sath Mein,1068
2024-10-08 23:57,Gautam Kale,Jiyara,1973
2024-10-08 23:57,Shankar Mahadevan,Tere Naina,464
2024-10-08 23:57,Akanksha Bhandari,Betahasha,1253
2024-10-08 23:57,Humbear,Favorite Place,743
2024-10-08 23:57,Yasser Desai,Mann Jogiya,2298
2024-10-08 23:57,Anand Bhaskar Collective,Malhar,1068
2024-10-08 23:57,Salim–Sulaiman,Shine On Me,580
2024-10-08 23:57,Rishab Rikhiram Sharma,Tumhi Dekho Naa - Sitar Lofi,1904
2024-10-08 23:57,Gulraj Singh,Pakeezah,580
2024-10-08 23:57,Aditya A,Heeriye,1509
2024-10-08 23:57,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,650
2024-10-08 23:57,Pritam,Saudebazi (Encore),1718
2024-10-08 23:57,Aditya Gadhvi,Sar Sar Ke,1532
2024-10-08 23:57,Amit Trivedi,Ajnabi,1857
2024-10-08 23:57,Jigardan Gadhavi,Tari Madh Mithi Madh Mithi Vaate,1346
2024-10-08 23:57,Sathya Yamini,Krishna Krishna,1323
2024-10-08 23:57,Jubin Nautiyal,"Bawara Mann (From ""Jolly Ll.B 2"")",464
2024-10-08 23:57,Madhubanti Bagchi,Vairaagi,1718
2024-10-08 23:57,Amit Trivedi,Nazdeekiyaan,2275
2024-10-08 23:57,Derek Gust,Day One (feat. Tayler Gust),1184
2024-10-08 23:57,Hiphop Tamizha,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",2623
2024-10-08 23:57,Pritam,Radha,534
2024-10-08 23:57,Samira Koppikar,Bairaagi,3900
2024-10-08 23:57,Namita Choudhary,Chaap Tilak,464
2024-10-08 23:57,Vishal Chandrashekhar,Aaja Sajna,1369
2024-10-08 23:57,Arijit Singh,"Itni Si Baat Hain (From ""Azhar"")",1091
2024-10-08 23:57,Amit Trivedi,Zidd,743
2024-10-08 23:57,Sunidhi Chauhan,Lae Dooba,3436
2024-10-08 23:57,ANDREAH,Best Friend,557
2024-10-08 23:57,Mohit Lalwani,Tum Hi Tum (Radha Krishna) - Reprise Version,1509
2024-10-08 23:57,Taylor Swift,You Belong With Me,859
2024-10-08 23:58,Kaavish,Nindiya Re (Studio Version),1207
2024-10-08 23:58,Sachin-Jigar,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",835
2024-10-08 23:58,Amit Trivedi,Hu Ba Hu,626
2024-10-08 23:58,Anurag Saikia,Aise Kyun,789
2024-10-08 23:58,Asees Kaur,Ve Kamleya - Asees Version,1230
2024-10-08 23:58,Sanjay Leela Bhansali,"Sakal Ban (From ""Heeramandi"") - Original",835
2024-10-08 23:58,Pritam,"Abhi Na Jao Chhod Kar - Film Version 2 (From ""Rocky Aur Rani Kii Prem Kahaani"")",1300
2024-10-08 23:58,Sachin-Jigar,Saiba,719
2024-10-08 23:58,Sachin-Jigar,Bhuli Gaya,928
2024-10-08 23:58,Sachin-Jigar,Bhuli Gaya,557
2024-10-08 23:58,Chirag Katti,Lat Ulajhi - Instrumental,1300
2024-10-08 23:58,Aditya A,Chaand Baaliyan - On Sitar,1253
2024-10-08 23:58,Sachin-Jigar,Aav Ashaadi,1811
2024-10-08 23:58,Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",859
2024-10-09 00:02,Sachin-Jigar,Saiba,237710
2024-10-09 03:37,Sachin-Jigar,Bhuli Gaya,4010
2024-10-09 14:43,Chintan Trivedi,Jai Aadhyashakti,779448
2024-10-09 18:06,Prateek Kuhad,Kasoor - Acoustic,213306
2024-10-09 18:07,Bharat Chauhan,Ghar,1160
2024-10-09 18:07,Amartya Bobo Rahut,Shaam Simti,882
2024-10-09 18:07,Anurag Vashisht,Tere Jaane Se,1904
2024-10-09 18:07,Anuv Jain,Mishri,1160
2024-10-09 18:07,Deepak Rathore Project,Tuta Pull Wahan,580
2024-10-09 18:07,Anuv Jain,Riha,905
2024-10-09 18:07,Judy on the run,Do Shaitano,19414
2024-10-09 18:07,Prashant Soni,Lamha,1695
2024-10-09 18:07,Jasleen Royal,Raatein,4922
2024-10-09 18:07,Anuv Jain,Alag Aasmaan - Acoustic,975
2024-10-09 18:11,Anupam Roy,Aisi Raaton,218930
2024-10-09 19:35,Piyush Bhisekar,Wajah,719
2024-10-09 19:35,Ashu Shukla,Har Ek Pal,92
2024-10-09 19:35,Osho Jain,Tu Aisa Kaise Hai?,143915
2024-10-09 19:35,Anuv Jain,Gul,696
2024-10-09 19:35,Frizzell D'souza,Foolish Once Again,812
2024-10-09 19:35,Aditya Rikhari,Tu Rehti Hai,859
2024-10-09 19:35,Suzonn,Rihaee,766
2024-10-09 19:36,Rono,Main Aur Tum,882
2024-10-09 19:39,Prateek Kuhad,Tere Hi Hum,177026
2024-10-09 19:39,Prateek Kuhad,Just Like A Movie,25810
2024-10-09 19:44,Prateek Kuhad,cold/mess,276807
2024-10-09 19:45,Dream Note,Kinaare,60240
2024-10-09 19:45,Amit Trivedi,Madhubala,1578
2024-10-09 19:45,Dikshant,Mera Chaand,2461
2024-10-09 19:45,Akshath,nadaaniyan (with Jonita Gandhi),11424
2024-10-09 19:45,Ashu Shukla,Phir Se Shuru,1718
2024-10-09 19:45,Vismay Patel,Pal Behta Jaaye,1044
2024-10-09 19:46,Salman Elahi,Mukhatib,743
2024-10-09 19:46,Suzonn,Sun Lo Na (Raw),1044
2024-10-09 19:46,Twin Strings,Dhalti Rahe - Stripped.,766
2024-10-09 19:46,Falak Shabbir,Mera Mann Kehne Laga,696
2024-10-09 19:46,Zaeden,KTMBK,55263
2024-10-09 19:46,Prateek Kuhad,Kahaan Ho Tum,2182
2024-10-09 19:46,Imcha Imchen,Spare My Heart,510
2024-10-09 19:46,Twin Strings,Khabar,1671
2024-10-09 19:46,Alyssa Mendonsa,Khaabon Ke Parinday,719
